name,from,address,square_metre,price,type,rooms_amount,link
Nordnes/Klosteret - Koselig leilighet med soverom og sovealkove - Ny peis - Sentrumsnær beliggenhet!,Utleiemegleren Bergen,"Vestre Holbergsallmenningen 7, Bergen",53,14000,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=309337654
"Flott leilighet med fantastisk utsikt til leie i Skanselien. Kort vei til sentrum, Fjellveien og fjellet.",Privat,"Skanselien 15, Bergen",75,17000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=240622561
Rom i leilighet med fantastisk utsikt,Privat,"KRÅVASSLIA 32 B, Flaktveit",12,5500,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=278693059
"Flotte rom i villa på Minde, nær bybane og høyskolen HVL",Privat,"Løbergstien 3, Bergen",10,5400,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=224945032
"Bofellesskap Høy standard, nær bybane og Høyskolen",Privat,"Løbergstien 3, Bergen",10,5500,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=225286009
"Nyere 3-roms leilighet med gode kvaliteter, stor terrasse/uteplass, garasje (el-lader), heis - delvis møblert",Privat,"Storestraumen 237, Søfteland",58,13000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=264644665
Flotte rom i nyoppusset leilighet til leie i Haukelandsveien 39. Ledig fom 01.08.,Privat,"HAUKELANDSVEIEN 39, Bergen",12,5250,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=257863224
Ledige rom i ledig i sentralt kollektiv i FIRDAGATEN. Ledig 01.08,Privat,"FIRDAGATEN 10, Bergen",12,5250,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=218364492
Flotte møblerte rom til leie i kollektiv like ved Haukeland. Kort vei til HVL. Ledig 01.08,Privat,"HAUKELANDSVEIEN 40 F, Bergen",9,5290,Rom i bofellesskap,8 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=266709387
Koselig hus i Sandviken til leie,Privat,"Absalon Beyers gate 20, Bergen",74,18000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=149336456
Bergen sentrum. Flott sentral leilighet i moderne bygg.,Privat,"NYGÅRDSGATEN 53, Bergen",40,13500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=73405941
Koselig leilighet i Bergen,Privat,Bergen,30,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=223927079
Lei av å bo i en trang studenthybel?,Privat,"Sandviksboder 77, Bergen",450,7000,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=267588132
2 ledige rom i nyoppusset  sentral leilighet,Privat,"Nordre skogveien 6, Bergen",50,5000,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309258961
"Rom i velfungerende bofelleskap nær Bybanen, Hvl og Haukeland alt inkl.",Privat,"IDRETTSVEIEN 63, Bergen",109,5600,Rom i bofellesskap,8 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=79180399
Rom i nyoppusset leilighet leies ut,Privat,"GYLDENPRISVEIEN 18, Bergen",7,5750,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309250204
Nydelig leilighet sentralt på Møhlenpris,Privat,"WELHAVENS GATE 56, Bergen",47,13000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=182973516
"Fin 3-roms leilighet i fantastiske Fløenbakken, med kort vei til Haukeland, bybanen og sentrum",Privat,"Fløenbakken 41E, Bergen",64,15500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308774045
"Hel eller halve av fin og ny 3 roms hjørneleilighet, supersentral i Damsgårdssundet utleies fom 1 aug.",Privat,"Michael Krohnsgt.65, Bergen",59,8700,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309217751
Helt nyoppusset sentral leilighet med 4 soverom over 2 etasjer rett ved Fløibanen og Bryggen. Sjelden mulighet!,Privat,"FJELLGATEN 5 A, Bergen",60,7500,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309212549
Sjelden mulighet! Helt nyoppusset bergenshus med høy standard sentralt rett ved Fløibanen og Bryggen.,Privat,"Fjellgaten 5a, Bergen",40,15800,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309191486
STRANDGATEN - Rom til leie midt i gågaten!,Privat,"STRANDGATEN 70, Bergen",8,5200,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=218375228
Like ved NHH/ Ytre Sandviken. Plen med sol. Koselig hybel til leie. Internett inkludert. Kort vei til buss,Privat,Bergen,24,8900,Hybel,,https://www.finn.no/realestate/lettings/ad.html?finnkode=230504341
Meget attraktiv 2-roms leilighet midt i Bergen Sentrum med heis og felles takterrasse. Varmtvann/sentralvarme inkl,Privat,"Christian Michelsens gate 2B, Bergen",44,16000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309152341
Enebolig med fin utsikt stor garasje.. 2 kjøkken 2 bad 4 soverom,Privat,"HUSAVARDEN 17, Florvåg",130,19000,Enebolig,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309160432
Nygårdshøyden - Lekker leilighet med 3 soverom og 2 bad - Internett inkludert - Sentral beliggenhet!,Utleiemegleren Bergen,"Allégaten 40, Bergen",95,25000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309161818
Leilighet,Privat,"Søråsbrotet 18, Rådal",42,10500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=283903894
Fire ledige rom i koselig kollektiv- kort vei til HVL - strøm og internett inkludert,Privat,"løbergstien 6, Bergen",10,6000,Rom i bofellesskap,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=178099475
"Moderne 2-roms leilighet i underetasje med hvitevarer, badstue, fiber og T-we",Privat,"Ture nermans vei 4, Fyllingsdalen",60,12000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308309845
Fin leilighet i Valavegen ledig,Privat,"VALAVEGEN 77, Knarrevik",50,8500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=77463568
2 roms leilighet til leie i Indre Arna,Privat,"Seimskleiva 3, Indre Arna",55,12000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=137761267
"Fulømøblert hybelleilighet til leie,",Privat,"FLORVÅGBAKKEN 32, Florvåg",34,7500,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=133239907
Koselig rom i  Student kollektiv,Privat,"IBSENS GATE 99 B, Bergen",10,6100,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=259407254
Sentrale hybler/leiligheter,Privat,"Gudrunkolderupsvei 2, Ytre Arna",18,4950,Hybel,7 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=220191784
Ny og moderne 2- roms leilighet - KronstadX - Balkong og felles takterrasse,Privat,"Bjørnsons gate 31, Bergen",36,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308979965
"LEDIGE ROM I BOFELLESSKAP - KR. 4300,- /4800,-/5000 PR. MND.",Privat,"ØVRE KAPTEIN AMLANDS VEI 16, Laksevåg",130,4800,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=150818001
"Rom til leie, perfekt beliggenhet midt i Bergen sentrum.",Privat,"KJELLERSMAUET 16, Bergen",1,4990,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=265950230
Rom til leie i koselig 3-roms leilighet.,Privat,"LANDÅSVEIEN 9, Bergen",7,7000,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309079833
Lys og moderne loftsleilighet.,Privat,"Gjøasvei 41, Bergen",42,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=295597189
"Flotte rom i nyoppusset leilighet 2. Rolig. Sentralt. Nær HVL, BI og Haukeland",Privat,"LAURA GUNDERSENS GATE 9 B, Bergen",10,5790,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=151465809
"Flott rom i nyoppusset leilighet. Rolig. Sentralt. Nær HVL, BI og Haukeland - Ledig fra 1/8/23",Privat,"LAURA GUNDERSENS GATE 9 B, Bergen",11,5690,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=183591040
FJELLSIDEN - Praktfull villa med meget høy standard til leie,Utleiemegleren Bergen,"Ole Irgens' vei 21, Bergen",152,30000,Enebolig,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=298336319
Rom til leie i bofellesskap i sentrum i rolig område.,Privat,"YTRE MARKEVEIEN 12, Bergen",8,5500,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=225353477
Leilighet til leie med kort avstand til Bybanen og Høgskulen på Vestlandet,Privat,"Eikeveien 39, Bergen",64,18000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309065420
Fult møblert med 2 soverom og en dobbel sovesofra.,Hybel.no,"Skoglien 28, Bergen",50,14500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309069676
"Veldig flott loftsleilighet, alt nytt, balkong - midt i byen",Tufte Eigendom AS,"NYGÅRDSGATEN 45, Bergen",30,15000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309061185
To rom til leie i stor leilighet like ved NHH (1min),Privat,"JÆGERBAKKEN 41, Bergen",15,5500,Rom i bofellesskap,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=154737023
3 Roms Leilihet i Lagunetoppen Leidig fra 01.08.2023,Privat,"Fanavegen 89B, Rådal",54,16750,Leilighet,2 soverom,
3 Roms Leilihet i Lagunetoppen Leidig fra 01.08.2023,Privat,"Fanavegen 89B, Rådal",54,16750,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=210133727
"Møblert hybel/ studioleilighet INNKLUDERT STRØM, svært sentralt i Åsane",Privat,"FLAKTVEITRINDEN 25, Flaktveit",28,7000,Hybel,,https://www.finn.no/realestate/lettings/ad.html?finnkode=112226556
BJORØY - Lekker bolig med 4 soverom og nydelig sjøutsikt og tomt - idyllisk beliggenhet,Utleiemegleren Bergen,"Vestrepollsvegen 169, Bjørøyhamn",160,20000,Enebolig,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309043491
Hybel leiligheter ledige MIDT i Bergen sentrum m/kjøkken og bad,Privat,"ØVRE KORSKIRKEALLMENNINGEN 5, Bergen",21,6750,Hybel,,https://www.finn.no/realestate/lettings/ad.html?finnkode=309038660
"Flott, moderne 2-roms leilighet til leie MIDT i Bergen Sentrum!",Privat,"ØVRE KORSKIRKEALLMENNINGEN 5, Bergen",45,13000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309038279
"Flott, moderne 3-roms leilighet til leie MIDT i Bergen Sentrum!",Privat,"ØVRE KORSKIRKEALLMENNINGEN 5, Bergen",50,16000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309036494
Stor 5-roms (4 soverom) leilighet til leie MIDT i sentrum!,Privat,"ØVRE KORSKIRKEALLMENNINGEN 7, Bergen",100,24000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309034921
Stor 4-roms (3 soverom) leilighet til leie MIDT i Bergen sentrum!,Privat,"ØVRE KORSKIRKEALLMENNINGEN 7, Bergen",105,22000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309034479
"Flott , Lys og sentral 2 roms-hageleilighet (67 kvm)  på Paradis med kort avstand til bybanen! til leie.",Privat,"STORETVEITVEGEN 171, Paradis",65,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309023150
"Fullt møblert og utstyrt leilighet, strøm, parkering, andre kostnader inkl! Fleksibel leieperiode.",Privat,"SkogtunCamping, 5357 Fjell, Fjell",23,10000,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=291106763
Pen 3-roms leilighet i fjellsiden til leie med nydelig utsikt,Privat,"Ole Irgens vei, Bergen",75,11900,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309027625
"Flott 5-roms leilighet over 2 plan med utsikt, altan og parkering. Gangavstand til UIB!",Privat,"Carl Konows gate 24, Bergen",90,18000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309022122
"Hytte til leie, uke/helg, korte perioder",Privat,Frekhaug,70,12000,Andre,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=288706085
Lys og moderne 3-roms endeleilighet,Privat,"Vestlundveien 24F, Fyllingsdalen",57,16000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=309006822
Rom til leie i kollektiv.,Privat,"Asbjørnsens gate 22, Bergen",7,5500,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308166369
Innendørs p-plass til leie,Privat,"Damsgårdsveien 103, Bergen",8,1600,Garasje/Parkering,,https://www.finn.no/realestate/lettings/ad.html?finnkode=309014352
Bergen Sentrum - Flott og nyoppusset 2 roms leilighet til leie,Privat,"NYGÅRDSGATEN 49, Bergen",48,11000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=234250471
Flott 2 roms Leilighet til leie. Sentralt og kort vei til sentrum,Privat,"Jansonsgate 1, Laksevåg",34,8300,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=181758752
Flott og helt Nyoppusset 2 roms leilighet til leie i Bergen Sentrum,Privat,"NYGÅRDSGATEN 49, Bergen",30,9000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=187153740
2 ROMS LEILIGHET TIL LEIE PÅ KRONSTAD,Privat,"Camilla Collettsgate 5 D, Bergen",50,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=75313158
"Fint kollektiv med sentral beliggenhet, 4 rom ledig. Alt inkludert.",Hkd Eiendom As,"FREDLUNDVEIEN 75 A, Bergen",7,5750,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308991413
Perfekt for studenter. Sentralt. Fiber inkl. 4 pers.,Privat,"ROGAGATEN 15, Bergen",66,24000,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=104100997
"Flott leilighet med usjenert terrasse, gode solforhold og garasje, nær Lagunen",Privat,"Apeltunlien 34E, Rådal",80,18800,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=116052837
Eidsvåg- Leilighet med 1 soverom. Flott uteområde.,Privat,"Eidsvågveien 92, Eidsvåg i Åsane",29,8500,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308974220
BERGEN SENTRUM - Perfekt leilighet for studenter midt i bykjernen!! Oppusset i 2021.,Utleiemegleren Bergen,"Håkonsgaten 22, Bergen",120,27000,Leilighet,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308978923
SOLHEIM - Flott 2 roms leilighet til leie!,Privat,"ROGAGATEN 40, Bergen",45,13500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=275043493
"2 Rom i bofellesskap, Sentralt i Bergen til leie",Privat,"FREDRIK MELTZERS GATE 21, Bergen",74,5500,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308954589
"Dokken | Flott 3-roms leilighet i 3. etasje med to balkonger, kort vei til sentrum, BI mm.",Privat,"Torborg Nedreaas gate, Bergen",72,18000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308593195
Trivelig leilighet med koselig solrik terrasse,Privat,"Henrik Wergelandsgate 32, Bergen",32,15500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=97666095
Helt ny og ubebodd toppleilighet,Privat,"Sandslimarka, Sandsli",53,17000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308332608
Strøken leilighet med høy standard og alt inkludert sentralt i rolig gate i Bergen Sentrum,Privat,"Hans Tanks Gate 7, Bergen",42,16500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308912285
Trivelig leilighet til utleie,Privat,"Søndre skogveien 101, Bergen",45,10000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=274522959
3D Visning: Oppusset Kollektiv med Store rom til gode priser.,Privat,"Cort Piil smauet 4, Bergen",11,5690,Rom i bofellesskap,11 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=80072450
Leilighet sentralt i Sandviken v/skansen,Privat,"PROFESSOR DAHLS GATE 13, Bergen",58,14000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=126852650
Bofelleskap for  4  personer  på  Fridalen/Minde,Privat,"Gjøas vei  26, Bergen",60,4750,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=82504812
Rom nær NHH / fantastisk  utsikt |TV / Wi-Fi Sentralvarme og v.vann inkludert,Privat,"Helleveien 263, Bergen",73,6500,Rom i bofellesskap,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308918388
SENTRUM/GÅGATEN | Fine leiligheter med 4 soverom i sentrum. Ledig fra 01.08. Førstemann til mølla.,Privat,"Strandgaten 92, Bergen",90,19990,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=262040851
2-roms leilighet sentralt i Åsane,Privat,"ÅSLIGRENDA 90, Ulset",37,11500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=285218083
Nygårdshøyden/sentrum | 3D-visning| Fibernett inkl. | Like ved UIB | Ledig fra 01.08,Privat,"HANS HOLMBOES GATE 17, Bergen",8,4790,Rom i bofellesskap,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=217333395
3D-visning! Fibernett inkludert! Ledig fra 01.08. Sentral beliggenhet i sentrum.,Privat,"KONG OSCARS GATE 79, Bergen",10,4990,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=224773362
Hybel,Privat,Laksevåg,28,7500,Hybel,,https://www.finn.no/realestate/lettings/ad.html?finnkode=97485122
Koselig kjellerleilighet/hybel,Privat,"Nordeidåsen 2c, Søreidgrend",45,7500,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=182266385
Studiohybel til leie i Øvre Ervik,Privat,"Glasskaret 19, Øvre Ervik",25,7000,Hybel,,https://www.finn.no/realestate/lettings/ad.html?finnkode=264154688
Sokkelleilighet,Privat,"'Hetlevikvegen 227, Hetlevik",80,10000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=291603399
Koselig loftsleilighet rett ved hvl og bybanen.,Privat,"FINNBERGÅSEN 86, Bergen",45,9900,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308899042
Helt ny leilighet - solrik - garasjeplass med lading,Privat,"Storestraumen 68, Søfteland",50,12500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308898896
Romslig og stor leilighet til leie så snart som mulig,Privat,Knarrevik,90,13000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308896645
"bofellesskap i landlige omgivelser, 8 min til åsane senter",Privat,"Hauglandsveien 143, Ytre Arna",10,4000,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=191358510
Ledige rom i sentral leilighet i FIRDAGATEN. Ledig fom 01.08.,Privat,"FIRDAGATEN 10, Bergen",9,5290,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=301649211
2 stk rom ledig - Flotte rom til leie i gåavstand til Høyskolen! Ledig fra 01.08.,Privat,"HAUKELANDSVEIEN 40 B, Bergen",12,5290,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=257862678
Kollektiv med fem rom til leie. God beliggenhet for studenter ved UIB og flere høgskoler.,Privat,"BJØRNDALEN 33, Bergen",100,5000,Rom i bofellesskap,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=128181843
Enebolig til leie i Bergen Vest (Drotningsvik),Privat,"Stiaberget, Godvik",160,18500,Enebolig,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308824967
Parkering i garasjeanlegg til leie ved Spondalen 46,Privat,"Spondalen 46, Ulset",0,1500,Garasje/Parkering,,
Innholdsrik enebolig med fantastisk utsikt   3 soverom   2 bad   Brygge og båtplass   Parkering med ladepunkt - Rolig og barnevennlig - Internett inkludert,Utleiemegleren Bergen,"Gamle Foldnesvegen 122, Straume",150,20000,Enebolig,3 soverom,
"Ledig rom i kollektiv med sørvendt balkong, midt i byen",Privat,"Parkveien 28, Bergen",30,5750,Rom i bofellesskap,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308803888
"Møblert 2-roms leilighet i hjertet av Sandviken   Kort vei til Sentrum, UIB, NLA, NHH   Internett inkludert",Utleiemegleren Bergen,"Gjeble Pederssøns gate 16 B, Bergen",24,12000,Leilighet,,https://www.finn.no/realestate/lettings/ad.html?finnkode=308862270
Attraktiv og flott 2 -roms leilighet i hjertet av Bergen sentrum - nærhet til alt,Utleiemegleren Bergen,"Vestre Torggaten 12 A, Bergen",48,14900,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308861209
BOFELLESKAP I  HERSKAPSVILLA PÅ  KALFARET. (1.etg),Privat,"Kalvedalsveien 47a, Bergen",15,6000,Rom i bofellesskap,8 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=79046681
[Stor og flott leilighet til leie midt i sentrum ved Grieghallen! Ta kontakt: 926 67 212],Privat,"HANS HOLMBOES GATE 6, Bergen",100,31900,Leilighet,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308830595
- Flott leilighet med 6 soverom,Privat,"C. SUNDTS GATE 28, Bergen",90,31900,Leilighet,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308828781
- Store og sentrale 5-roms leiligheter,Privat,"TORBORG NEDREAAS' GATE 14, Bergen",80,17900,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308826305
Nyoppusset 3-roms leilighet til leie sentralt på Lone,Privat,"Hardangervegen 707,, Haukeland",55,11500,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308410474
| Leilighet på Nygårdshøyden perfekt til tre eller fire personer!,Privat,"SYDNESHAUGEN 13, Bergen",65,18500,Leilighet,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=301674260
Hus med separat leilighet 100 m fra Brattholmen skole leilighet kan fremleies.,Privat,Brattholmen,160,20000,Enebolig,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=188326679
Bergens beste beliggenhet - Koselig lite Bergenshus.,Privat,"GRØNNEVOLLEN 6, Bergen",35,10500,Enebolig,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=256840716
Leilighet med stor og fin terrasse,Hybel.no,"Ortuflaten 34, Fyllingsdalen",54,12500,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308820436
Rom til leie i jentekollektiv midt i sentrum!,Privat,"FREDRIK MELTZERS GATE 22, Bergen",8,4800,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308711781
soverom med privat balkong  til leie nær sentrum,Privat,"Frydenbølien 16, Bergen",13,5500,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=290700331
Lys og strøken leilighet med attraktiv beliggenhet midt i sentrum - Fullt møblert,Hybel.no,"Knøsesmauet 35A, Bergen",24,14000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308807514
Solheimsviken- 2 rom til leie - student,Privat,"Lien 20 A, Bergen",7,5000,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=185826876
Søfteland - Bjørnafjorden - Hageleilighet ledig.,Privat,"Furuflaten 27, Søfteland",40,7000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=80067141
Sentrum - bolighus til leie,Privat,"NYE SANDVIKSVEIEN 76, Bergen",130,25000,Enebolig,4 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=270457837
"Koselig hybel sentralt på Sandsli 10000,-",Privat,"SKRANELIA 14, Søreidgrend",30,10000,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=132806558
Ledig Bergenshus,Hybel.no,"Skutevikstorget 1A, Bergen",90,29000,Leilighet,6 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=267031168
Ledige rom i meget trivelige kollektiv på Nygårdshøyden,Privat,"Allegaten 2, Bergen",11,6200,Rom i bofellesskap,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308739759
Koselig kjeller studio i hjertet av Sandviken,Privat,"Jens rolfsensgate 8, Bergen",22,7500,Andre,,https://www.finn.no/realestate/lettings/ad.html?finnkode=308734973
Strøm inkludert. Flott oppusset soverom og etasje i leilighet over to plan - seks soverom totalt fordelt på 2.etasjer.,Utleiemegleren Bergen,"Bjørnsons gate 48, Bergen",9,7250,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308735908
Stor leilighet - På Nordnes - Utsikt over fjord og fjell,Hybel.no,"Strandgaten 221, Bergen",80,25000,Leilighet,5 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308735359
Nyrenovert Hageleilighet,Privat,"Tømmerbakken 7c, Eidsvågneset",48,12000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=219087725
Strøm inkludert. Soverom i en helt nyoppusset leilighet til leie på Kronstad - seks soverom totalt fordelt på 2.etasjer.,Utleiemegleren Bergen,"Bjørnsons gate 48, Bergen",10,7250,Hybel,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308734927
Strøm inkludert. Flott oppusset soverom og etasje i leilighet over to plan -  seks soverom totalt fordelt på 2.etasjer.,Utleiemegleren Bergen,"Bjørnsons gate 48, Bergen",0,6750,Hybel,1 sove,
Leilighet i Bønes ledig fra 01.09.2023,Husleie.No AS,"Kråkenesdalen 213, Bønes",70,14000,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308709212
Ny leilighet i Bergen ledig fra 01.08.2023,Husleie.No AS,"Breiviken 3A, Bergen",133,35000,Leilighet,3 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308712996
SANDVIKEN/NYHAVN | Strøken 2-roms leilighet helt ved sjøkanten i bygg fra 2019 | Fullt møblert | 10 min gange til NHH,Privat,"NYHAVN 6, Bergen",44,16490,Leilighet,1 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=307908793
3-roms leilighet på Kolltveit,Privat,"Øvre Bildøybakken 2, Kolltveit",85,15000,Leilighet,2 soverom,https://www.finn.no/realestate/lettings/ad.html?finnkode=308231504
