name,from,address,square_metre,price,type,rooms_amount,link
SINSEN - Fin 2- roms leilighet i siloen på Sinsen. Sentral beliggenhet. Varmtvann inkludert i husleien.,Utleiemegleren Sinsen,"Trondheimsveien 197 A, Oslo",48,13900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310439523
GARASJEPLASS - Marienlyst garasjer - Langtidsleie,Privat,"Suhmsgate 32, Oslo",20,1500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=310434782
NYDALEN: Private rom i hyggelig bofelleskap,Privat,"Badebakken 10, Oslo",9,8000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=307730852
"2-roms sokkelleil. til leie, alt inkludert",Privat,"Pasopveien 40, Oslo",24,9000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=306811666
Sentral toromsleilighet med ny balkong og åpen planløsning. Nær alt du trenger. Klar for utleie.,Privat,"Casparis gate 3, Oslo",42,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310386505
FROGNER  SKILLEBEKK - LYS FLOTT LEILIGHET  TIL LEIE,Privat,"BJØRN FARMANNS GATE 12 B, Oslo",101,28000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310418103
Hegdehaugsveien 6 - Rom i bofellesskap,Privat,"HEGDEHAUGSVEIEN 6, Oslo",9,9400,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=306349719
Strøken og luftig studioleilighet til leie - godt tilknyttet alt. V.v og fyring inkludert,Privat,"TEISENVEIEN 43, Oslo",28,14000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310414809
Torshov: Privat rom i velorganisert og velutstyrt bofellesskap,Privat,"SANDAKERVEIEN 27, Oslo",15,8700,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=261584389
FROGNER / SKILLEBEKK - Fantastisk 5 roms leilighet med peis - 3 Soverom - 2 stuer - Separat kjøkken - Vaskehjelp hver 14 dag inkl,Utleiemegleren Lysaker,"Bjørn Farmanns gate 11 A, Oslo",150,30000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310425812
Rom til leie i stor villa - Holmen,Privat,"Arnebråtveien 18, Oslo",10,7116,Rom i bofellesskap,6,https://www.finn.no/realestate/lettings/ad.html?finnkode=310306351
"Garasjeplass i lukket annlegg p? Grorud, ved coop extra",Privat,"Romsåsveien, Oslo",1,1500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=310420892
"Ny flott, stor 1 (2) roms - ferdigstilt september 2019 - delvis møblert - alt inkludert",Privat,"Eddaveien 45, Oslo",36,12500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=157755209
3/4 roms til leie sentralt på Øvre Grünerløkka,Privat,"SCHLEPPEGRELLS GATE 3, Oslo",57,23000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310410601
Rom til leie hos dame 58 år,Privat,"Etterstadsletta 72, Oslo",9,6500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=269207185
SOGN/ULLEVÅL - Lys og pen 1- roms leilighet - Fyring og varmtvann inkl.,Utleiemegleren Majorstuen,"Nils Bays vei 76, Oslo",23,13000,Leilighet,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=310412809
BISLETT - Gjennomgående og luftig 3-roms leilighet - God standard - Ledig 01/09,Merkantilbygg AS,"THERESES GATE 20 B, Oslo",51,22000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310412158
FROGNER - 3-roms leilighet - God standard - Adskilt kjøkken - ledig 01/10,Merkantilbygg AS,"ODINS GATE 16, Oslo",61,25000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310407703
Vestkanttorget: 3 roms med balkong / 2 bedroom apartment with balcony,Privat,"Tidemandsgate 43c, Oslo",76,25000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310398281
"Sentral og nyoppusset Leilighet på grunerløkka Oslo ledig fra 10.07.2023. Nytt bad og kjøkken , strøm inkludert!",Husleie.No AS,"Sverdrupsgate 1c, Oslo",60,19500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310294118
liten 2 roms leilighet Fjellhus/Teisen,Privat,"Strømsveien 171, Oslo",39,10500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=181545805
Garasjeplass til leie,Privat,"BADEBAKKEN 2, Oslo",10,1300,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=237908921
Ledig rom for ei jente i et bofelleskap,Privat,"Waldemar Thranes gate, Oslo",7,7000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=276089801
Fin kjellerleilighet på Kjelsås med 3 soverom,Privat,"Marsveien 3B, Oslo",70,19500,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=274075549
Mortensrud. Pen Kjeller leilighet leies ut.,Privat,"BLAKKENS VEI 26, Oslo",55,13000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=211883484
"OPPSAL,,2etg. i 2mansbolig 80kvm,,fullt møblert kan leies ut fra 1/10-23 - 1/4-24 til Ordensfolk.",Privat,"Vilbergveien 29, Oslo",80,20000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310378159
pen enebolig med 5 soverom og 2-etasjer,Privat,"MIDTVEIEN 20 B, Oslo",138,35000,Enebolig,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=254566035
Romslig 2-roms i underetasje med egen inngang. Delvis møblert med nytt bad og kjøkken. Strøm og internett er inkludert.,Privat,"RASCHS VEI 27c, Oslo",42,17500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=266335017
3-roms leilighet med 2 bad (korttidsleie 24.07-24.08.2023),Privat,"Lars Husmanns gate 11, Oslo",70,25000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=264911254
"Ny og stilfull 2 roms-leilighet med hage. Lyst, stille og sentralt.",Privat,"RØHRTS VEI 62, Oslo",50,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=157863377
Bo omtrent alene i koselig 3-romsleilighet med balkong på Bjølsen. Stort rom på 13 kvm!,Privat,Oslo,13,8875,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=309697763
Korttidsleie: Rom i bofellesskap på Grünerløkka/Short-term rental: Private room in shared apartment,Privat,"Schleppegrells gate, Oslo",11,7900,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310224917
Linderudsletta - Flott og romslig 2-roms med balkong og parkeringsplass.,Privat,"Linderudsletta 15 B, Oslo",53,15000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=149423068
"Ullevål hageby, 2 soverom  m/ hage. Sokkelleilighet med store vinduer",Privat,"Vestgrensa 24, Oslo",55,16800,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=74092935
GRUNERLØKKA: Rom i hyggelig og smarte bofelleskap,Privat,"helgesens gate 66, Oslo",8,6900,Rom i bofellesskap,7,https://www.finn.no/realestate/lettings/ad.html?finnkode=226036394
Øvre Grünerløkka: Flotte rom i 2 bofellesskap,Privat,"VOGTS GATE 17, Oslo",23,11000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=185946581
"3 roms utleie, 54 kvm, Grorud 18 000 inkludert strøm.",Privat,"BEKKENSTENVEIEN 36 F, Oslo",54,18000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310356949
Grefsen,Privat,Oslo,50,8000,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310358097
Bak Slottet/OsloMet: Nyoppusset hybel leies ut,Privat,"Parkveien 15C, Oslo",22,12900,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310359015
"Lys 3-roms endeleilighet med utsikt, heis, garasje, fjernvarme, varmtvann",Privat,"Jordstjerneveien 29F, Oslo",75,18500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=205075220
Hybelleilighet - korttidsleie,Privat,"Oberst Rodes vei 16 a, Oslo",23,15000,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=310348549
Hybel på Bygdøy,Privat,"S. H. Lundhs vei 2a, Oslo",55,12000,Hybel,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=224228952
GRÜNERLØKKA – Hel etasje i Klassisk bygård 6-roms på beste Løkka - Ledig 01.08,Privat,"Schleppegrells gate, Oslo",120,39500,Leilighet,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=220098402
2-roms på Tveita,Privat,Oslo,45,10900,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310343294
Sokkelleilighet/hybel med egen inngang på Kastellet,Privat,"Cappelens vei 9E, Oslo",30,13000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=254895259
SENTRUM: Populære rom i pent bofellesskap,Privat,"Iduns gate 2 A, Oslo",13,8500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=224255098
Totalrenovert 2-roms leilighet rett ved Solli plass - Høy Standard,Privat,"NIELS JUELS GATE 50 B, Oslo",35,19000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310333223
LØREN : Nyere 4-roms med 2 balkonger! Fyring / v.vann & internett inkludert - *Garasjeplass i kjeller.,Utleiemegleren Majorstuen,"Lørenveien 67, Oslo",82,27000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310337966
Borgen/Vinderen - Nyoppusset loftsleilighet med 2 soverom og solrik takterrasse-Parkering,Privat,"Tuengen Allè 20 A, Oslo",55,23500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310322612
"Moderne, møblert leilighet ledig fra 1. august",Privat,"Åsbrekka 23, Oslo",23,11500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=120073870
Ledig rom i hyggelig og sentral leilighet,Privat,"Rathkes gate 10A, Oslo",50,7800,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310322914
"TJUVHOLMEN: Flott, Romslig leilighet -  Balkong - Høy Standard - Varmtvann/fyring inkl. - Mulighet for å leie Garasjeplass -",Utleiemegleren Frogner,"Kanalen 3, Oslo",94,39000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310323766
"Flott utsiktsleilighet med 17kvm balkong! God plass, lite innsyn og kort vei til sentrum.",Privat,"Selma Ellefsens vei 11, Oslo",78,24500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310313652
MADSERUD/FROGNERPARKEN: Nyopusset Enebolig - Attraktiv Beliggenhet - Garasjeplass - Terrasse - Ledig omgående!,Utleiemegleren Frogner,"Arnstein Arnebergs vei 4, Oslo",163,35000,Enebolig,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310315987
"FURUSET - Nyoppusset og delikat leilighet med 4 soverom, parkering og hage!",Privat,"Lønneveien 3, Oslo",7000,7000,Rom i bofellesskap,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=302442830
Flott 3 romsendeleilighet på 75 kvm og vestvendt balkong. Garasjeplass i kjeller kan leies separat,Privat,"Lørenveien 54b, Oslo",75,23000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310306454
Torshov: Romslig og lyse studenthybler.,Torshovgata 46 AS,"Vossegata 33, Oslo",18,8800,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310295077
Garasjeplass ledig,Privat,"FRYSJAVEIEN 27 A, Oslo",15,1000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=156842764
Nyere 3-roms toppleilighet i Gamlebyen nær Bjørvika med gode solforhold,Privat,"St. Halvards gate 22, Oslo",64,20000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=272592975
Nyoppusset - 3 soverom - nytt bad - hems til gjester - spiseplass med TV på kjøkken,Privat,"DEICHMANS GATE 11, Oslo",54,23500,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310298355
NORDSTRAND - Sveitservilla med stor idyllisk tomt og garasje i meget attraktivt boområde - Ledig fra ca. 1. september,Utleiemegleren Grønland,"Ekebergveien 320, Oslo",144,27000,Enebolig,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310302055
"Hybel i villa. Ledig 5.4. Voksenlia ved buss 45 og 42, bane 1 og marka",Privat,"MÅLTROSTVEIEN 51, Oslo",10,6500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=186591969
Spektakulær toppleilighet. Kortidsleie november og desember.,Privat,"WALDEMARS HAGE 1, Oslo",70,30000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310295096
2 rom kort og langsikitg,Privat,"TRONDHEIMSVEIEN 617, Oslo",120,5400,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=149203525
Rom i bokollektiv,Privat,"Svoldergata 8a, Oslo",12,8500,Rom i bofellesskap,7,https://www.finn.no/realestate/lettings/ad.html?finnkode=310289280
STOVNER: Flott enderekkehus over 2 plan med  4 soverom - Terrasse - Hage - Garasjeplass - Ledig omgående.,Utleiemegleren Nydalen As,"Smiuvegen 219, Oslo",107,22900,Rekkehus,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=310298729
"Supersentral hybelleilighet (Strøm,vann og oppvarming inkl)",Privat,"JACOB AALLS GATE 14 A, Oslo",20,13900,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=247563253
"Lutvann -  Moderne 4-roms leilighet. Ink. Fyring, varmtvann, grunnpakke internett/tv. LEDIG OMGÅENDE.",Utleiemegleren Nydalen As,"Lutvannsveien 10, Oslo",82,25000,Leilighet,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310297361
Rom til leie,Privat,"Refstadsvingen 3, Oslo",8,9000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310292512
Sjarmerende enebolig med høy standard - langtidsleie,Privat,"Haraldsheimveien 17C, Oslo",240,44000,Enebolig,5,https://www.finn.no/realestate/lettings/ad.html?finnkode=109500579
Rom i bofellesskap,Privat,"Marta Steinsviksvei 12, Oslo",15,9500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=305053848
Garasjeplass i lukket oppvarmet anlegg. Ledig omgående!,Privat,"BIDENKAPS GATE 1 B, Oslo",1,2000,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=308169538
Hybel til leie i Gamle Oslo - gode kollektivmuligheter til sentrum,Privat,"Enebakkveien 72, Oslo",15,7900,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=232004012
hybel til leie,Privat,"Olav Aukrusts vei 4b, Oslo",23,9500,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=261147769
"Sjarmerende og meget sentral 3-roms leilighet i Grunerløkka til kun 22.900,- inkl. hvitvarer.",Privat,"DARRES GATE 1 C, Oslo",40,22900,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310255381
"Stor, moderne og lys 3-roms på Hauketo",Privat,"Hauketoveien 9B, Oslo",63,17000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=235924512
"Minibod på 5 kvm i trygt boligkompleks, Høybråten/Stovner",Privat,"Vardeheimveien 28, Oslo",5,500,Garasje/Parkering,0,https://www.finn.no/realestate/lettings/ad.html?finnkode=176342663
"Bofellesskap, grønt og sentrumsnært på Røa",Privat,Oslo,12,4800,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=77873198
"Lys, sentral og familievennlig leilighet med egen balkong, stor felleshage og sykkelgarasje på Malerhaugen/Ensjø i Oslo. Kortidsleie.",Husleie.No AS,"Lensmann Hiorths Allé 5, Oslo",76,24000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310061611
Harbitz Torg: Moderne 3-roms leilighet med stor markterrasse i rolig og populært område. Ledig NÅ!,Husleie.No AS,"Harbitzalléen 37, Oslo",70,25000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310115632
Koselig 2-roms leilighet på idylliske St. Hanshaugen,Privat,"Casparis gate 1, Oslo",21,16000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310271063
"Representativ leilighet for den kulturinteresserte (3roms, inkl. Garasje, Smestad)",Privat,"HOFFSVEIEN 65 B, Oslo",66,25000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=188064212
KORTTIDSLEIE/SHORT TERM: BESTE FROGNER STUDIOLEILIGHET,Privat,Oslo,21,15000,Hybel,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310265852
"3-roms med garasje og privat takterasse, Nydalen",Privat,"Badebakken 14, Oslo",60,24000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=196929524
Sentralt og hyggelig kollektiv<3,Privat,"Wilsesgate 1, Oslo",72,9000,Rom i bofellesskap,3,https://www.finn.no/realestate/lettings/ad.html?finnkode=310264440
FROGNER ATRIUM: Flott 3-roms leilighet - Heis - PLUSS konsept med bl.a. treningsrom - Mulighet for garasje med lader!,Utleiemegleren Frogner,"Skovveien 4, Oslo",75,22500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310268686
"Lys,romslig 3 roms toppleilighet i 8 etg på Sjølyst med stor veranda og egen garasjeplass. Fyring og varmtvann inkludert",Privat,"Messperomenaden 11 ved Kareenslyst alle, Oslo",88,26000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=41363764
4 soverom Perfekt lokasjon ved Majorstuen og Høgskolen i Oslo *Møblert med Internett og Digital-TV*,Privat,"BERGSLIENS GATE 1C, Oslo",10,8500,Rom i bofellesskap,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=123946463
Leilighet ved Ullevål Stadion,Privat,"NILS BAYS VEI 86, Oslo",27,10800,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=104709376
"Stor enebolig fra 2010 med 4 sov, 2 stuer, bad/separat WC, stort vaskerom, 2 p-plasser på 183 kvm ledig for korttidsleie",Privat,"Lysehagan 1a, Oslo",183,40000,Enebolig,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=310253667
VÅLERENGA - Flott 2-roms leilighet | Full møblert | Fjernvarme | Internett inkludert,Privat,"Enebakkveien 25B, Oslo",52,18000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=270062053
"Delikat, lys 2-roms m solrik balkong, god standard - meget sentralt",Privat,"Fredenborgveien 11, Oslo",41,18900,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310244842
MAJORSTUA / FROGNERPARKEN - Lys og trivelig 3-roms med stor terrasse,Privat,"SØRKEDALSVEIEN 26 A, Oslo",56,20500,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=269151910
Studioleilighet rett ved Carl Berners Plass,Privat,"Sinsenveien 5A, Oslo",20,10500,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=266038733
Nyoppusset leilighet med 4 soverom,Aaberg Eiendomsdrift AS,"VOGTS GATE 47 C, Oslo",110,34000,Leilighet,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=310245648
"Two bedroom apartment available Sept, Oct, Nov-Family friendly Torshov",Privat,"JOHAN SVENDSENS GATE 29, Oslo",65,23000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310134732
Nyoppusset leilighet på Torshov,Aaberg Eiendomsdrift AS,"VOGTS GATE 47 C, Oslo",56,19000,Leilighet,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310109787
LINDERUD - Ledig omgående - Møblert - Lys og fin 3-roms med balkong - Varmtvann og fyring inkludert - Ledig omgående!,Utleiemegleren Grønland,"Linderudsletta 15 B, Oslo",66,18000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310238798
Ledig rom i bofelleskap med høy standard på St. Hanshaugen.,Privat,"Dalsbergstien 12, Oslo",6,5500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310223645
Ledig rom i bofelleskap med svært høy standard på St. Hanshaugen.,Privat,"ULLEVÅLSVEIEN 16 A, Oslo",11,8300,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310222500
Ledig rom i bofelleskap med svært høy standard på St. Hanshaugen.,Privat,"ULLEVÅLSVEIEN 16 A, Oslo",9,7300,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310221440
HOMANSBYEN: Flotte rom i påkostet bofellesskap,Privat,"HEGDEHAUGSVEIEN 6 A, Oslo",9,9400,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=183170691
GRUNERLØKKA: Rom i hyggelig og privat bofelleskap,Privat,"TRONDHEIMSVEIEN 14 A, Oslo",13,8500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=222339241
Rekkehus høy standard 4 soverom sentralt praktisk bofellesskap student,Privat,"ENEBAKKVEIEN 58 A, Oslo",130,34000,Rekkehus,4,https://www.finn.no/realestate/lettings/ad.html?finnkode=180364049
Ledig rom i leilighet,Privat,"Griffenfeldts Gate 19B, Oslo",8,8000,Rom i bofellesskap,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=310209140
Meget attraktiv møblert 3- roms leilighet i Vika,Privat,"CORT ADELERS GATE 14, Oslo",65,24000,Leilighet,2,https://www.finn.no/realestate/lettings/ad.html?finnkode=195689716
"Pen Enebolig 166m2 på Kalbakken, 7 Soverom, 2 Bad,  Stue, kj, vaskerom, og parkering Kr: 38900",Privat,"NORDLISVINGEN 5, Oslo",160,38900,Enebolig,7,https://www.finn.no/realestate/lettings/ad.html?finnkode=83785831
"Rom i leilighet, Fauchalds Gate 4A, Oslo",Hybel.no,"Fauchalds Gate 4A, Oslo",9,9500,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310211167
Ledig rom i kråkeslott,Privat,Oslo,8,5000,Rom i bofellesskap,1,https://www.finn.no/realestate/lettings/ad.html?finnkode=310199547
